checked_at,event_id,section_group,min_total_cents,min_prefee_cents,listings,usd_cad_rate,buy_url
2026-06-12T11:26:42+00:00,822781,200 Outfield,10800,8200,21,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6a10fe153828919bf08f7675
2026-06-12T11:26:42+00:00,822781,500 Bases,5000,3700,19,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/69f669b550ae950bcbfd267f
2026-06-12T11:26:42+00:00,822781,500 Home Plate,4900,3700,28,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6a24d34599548238fdc7d346
2026-06-12T11:26:42+00:00,822781,500 Infield,5100,3800,27,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/696a6cc5319dd7a7f2eb5af4
2026-06-12T11:26:42+00:00,822781,500 Outfield,5200,3900,17,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/698e262ef0657334703c0290
2026-06-12T11:26:42+00:00,822781,Baseline Reserved,15900,12200,36,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6a21f76e99548238fd929a1f
2026-06-12T11:26:42+00:00,822781,Corner Reserved,12900,9800,22,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6a0e1c483828919bf0f23005
2026-06-12T11:26:42+00:00,822781,Dugout Reserved,14000,10700,29,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6913aa3c759318d49d88a802
2026-06-12T11:26:42+00:00,822781,Home Reserved,19400,14800,24,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6a189fced6e132802c8deb5e
2026-06-12T11:26:42+00:00,822781,Premium Club,36900,28300,26,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/69c56d9853c05bd145746162
2026-06-12T11:26:42+00:00,822781,TD Clubhouse,38200,29300,7,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/69b490fdf6fbc8b35478a969
2026-06-12T11:26:42+00:00,822781,TM Lounge,114000,87600,1,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-1-2026-toronto-on-rogers-centre/events/68af4f693edac2b884b8be71/listings/6a15dcb63828919bf09d0f21
2026-06-12T11:26:42+00:00,822783,100 Outfield,12200,9300,30,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69c6b72153c05bd145c943d9
2026-06-12T11:26:42+00:00,822783,200 Bases,12500,9500,24,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69ff34a49e5c2363876620e6
2026-06-12T11:26:42+00:00,822783,200 Infield,14900,11400,21,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/6a1980e47feb8ad850fecfcc
2026-06-12T11:26:42+00:00,822783,200 Outfield,10800,8200,18,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/6971b2d7319dd7a7f29d4dae
2026-06-12T11:26:42+00:00,822783,500 Bases,5400,4000,22,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69e221d95d3b4e7cfce8f179
2026-06-12T11:26:42+00:00,822783,500 Home Plate,5300,4000,28,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69bd98f3f6fbc8b354813779
2026-06-12T11:26:42+00:00,822783,500 Infield,5200,3900,30,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/696a6ccd319dd7a7f2ed1969
2026-06-12T11:26:42+00:00,822783,500 Outfield,5400,4000,16,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69a4ec88c42be979a84f66c2
2026-06-12T11:26:42+00:00,822783,Baseline Reserved,15600,11900,33,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/6a238b7499548238fd9f89fe
2026-06-12T11:26:42+00:00,822783,Corner Reserved,14000,10700,19,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/6a1f429999548238fdb5910e
2026-06-12T11:26:42+00:00,822783,Dugout Reserved,17600,13400,28,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/692f07604c87f865d0fa5f5e
2026-06-12T11:26:42+00:00,822783,Home Reserved,17500,13300,22,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69421da24c87f865d0120f75
2026-06-12T11:26:42+00:00,822783,Premium Club,36600,28100,25,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69c56c1f53c05bd1452d66e7
2026-06-12T11:26:42+00:00,822783,TD Clubhouse,31600,24200,5,1.3993,https://gametime.co/mlb-baseball/cardinals-at-blue-jays-tickets/8-2-2026-toronto-on-rogers-centre/events/68af4f69ceb30d39d5ba181d/listings/69f204215d3b4e7cfc5cdcf8
2026-06-12T11:26:42+00:00,822778,100 Outfield,10400,7900,31,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6a18a4bb2f7c48e526bff91f
2026-06-12T11:26:42+00:00,822778,200 Bases,11200,8500,23,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/69a4ec82c42be979a84ea8bb
2026-06-12T11:26:42+00:00,822778,200 Infield,12100,9200,22,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6973cadae7fbadfb8e485044
2026-06-12T11:26:42+00:00,822778,200 Outfield,8500,6400,24,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/692f09804c87f865d06ab071
2026-06-12T11:26:42+00:00,822778,500 Bases,4400,3300,22,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6971b2c8319dd7a7f29a53ff
2026-06-12T11:26:42+00:00,822778,500 Home Plate,4700,3500,27,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6906d4df9fd9918f9cd007a1
2026-06-12T11:26:42+00:00,822778,500 Infield,5000,3700,24,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/697286b1e7fbadfb8ee6274a
2026-06-12T11:26:42+00:00,822778,500 Outfield,4700,3500,18,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/69a4ec90c42be979a8505135
2026-06-12T11:26:42+00:00,822778,Baseline Reserved,14000,10700,32,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/69a4ec8ac42be979a84fab1b
2026-06-12T11:26:42+00:00,822778,Corner Reserved,11300,8600,26,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/697286a8e7fbadfb8ee4387f
2026-06-12T11:26:42+00:00,822778,Dugout Reserved,12500,9600,27,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/69bdd672f6fbc8b3546d08ff
2026-06-12T11:26:42+00:00,822778,Home Reserved,15800,12100,21,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6a18a4bdb4e792377f618e89
2026-06-12T11:26:42+00:00,822778,Premium Club,36500,28000,23,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6906d4df9fd9918f9cd00679
2026-06-12T11:26:42+00:00,822778,TD Clubhouse,31600,24200,7,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/69f204215d3b4e7cfc5cda94
2026-06-12T11:26:42+00:00,822778,TM Lounge,114900,88300,1,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6a1da29399548238fdc8406e
2026-06-12T11:26:42+00:00,822778,Wheelchair,22300,17100,1,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-11-2026-toronto-on-rogers-centre/events/68af4f670322779c79d27144/listings/6a00769a9e5c236387a73186
2026-06-12T11:26:42+00:00,822779,100 Outfield,9700,7400,28,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/6a2af40097c791990d3b622e
2026-06-12T11:26:42+00:00,822779,200 Bases,10300,7800,25,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69a4ec84c42be979a84ee77a
2026-06-12T11:26:42+00:00,822779,200 Infield,10700,8100,22,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/6a0f462b3828919bf047ceaa
2026-06-12T11:26:42+00:00,822779,200 Outfield,6100,4600,26,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69bdd671f6fbc8b3546d0446
2026-06-12T11:26:42+00:00,822779,500 Bases,4100,3000,15,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69eb7c3e5d3b4e7cfc46b625
2026-06-12T11:26:42+00:00,822779,500 Home Plate,4100,3100,26,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/6a24d32099548238fdbf7d26
2026-06-12T11:26:42+00:00,822779,500 Infield,4200,3200,28,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69cf0e7753c05bd1452f0778
2026-06-12T11:26:42+00:00,822779,500 Outfield,4300,3200,21,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69a4ec8cc42be979a84fd888
2026-06-12T11:26:42+00:00,822779,Baseline Reserved,12900,9800,34,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69a4ec86c42be979a84f27f9
2026-06-12T11:26:42+00:00,822779,Corner Reserved,10000,7600,24,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/6992454b7f68d3e8ae12d7d0
2026-06-12T11:26:42+00:00,822779,Dugout Reserved,13500,10300,27,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/6913aa3c759318d49d88a496
2026-06-12T11:26:42+00:00,822779,Home Reserved,15800,12100,23,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/692f069d4c87f865d0d261bd
2026-06-12T11:26:42+00:00,822779,Premium Club,39100,30000,23,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/6972af31e7fbadfb8e8efbea
2026-06-12T11:26:42+00:00,822779,TD Clubhouse,35600,27300,7,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-12-2026-toronto-on-rogers-centre/events/68af4f67134a3cce602c9942/listings/69b4911ff6fbc8b3547dc4e2
2026-06-12T11:26:42+00:00,822776,100 Outfield,12400,9500,29,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6a06066c3828919bf0f0ae74
2026-06-12T11:26:42+00:00,822776,200 Bases,12800,9800,24,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/69f203975d3b4e7cfc41a75c
2026-06-12T11:26:42+00:00,822776,200 Infield,16500,12600,20,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6a18a91010f03d5b57f5f8ec
2026-06-12T11:26:42+00:00,822776,200 Outfield,9500,7200,19,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/692f09804c87f865d06ab0e5
2026-06-12T11:26:42+00:00,822776,500 Bases,5400,4000,13,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6a1364253828919bf0e7bf19
2026-06-12T11:26:42+00:00,822776,500 Home Plate,4900,3700,29,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6a24d37e99548238fdd57a52
2026-06-12T11:26:42+00:00,822776,500 Infield,4800,3600,21,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6992454b7f68d3e8ae12cef7
2026-06-12T11:26:42+00:00,822776,500 Outfield,5700,4300,10,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/69ea72f95d3b4e7cfc92742a
2026-06-12T11:26:42+00:00,822776,Baseline Reserved,17000,13000,31,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6a1467d53828919bf0da3d97
2026-06-12T11:26:42+00:00,822776,Corner Reserved,12500,9500,20,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6992454b7f68d3e8ae12d372
2026-06-12T11:26:42+00:00,822776,Dugout Reserved,18300,14000,25,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/697b4c925fa9cbf67f6bcf45
2026-06-12T11:26:42+00:00,822776,Home Reserved,19400,14800,21,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6906d4df9fd9918f9cd00ae6
2026-06-12T11:26:42+00:00,822776,Premium Club,39100,30000,25,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/6972af93e7fbadfb8ea57405
2026-06-12T11:26:42+00:00,822776,TD Clubhouse,35600,27300,5,1.3993,https://gametime.co/mlb-baseball/red-sox-at-blue-jays-tickets/8-13-2026-toronto-on-rogers-centre/events/68af4f67630aca5171775681/listings/69b49123f6fbc8b3547e660c
2026-06-12T11:26:42+00:00,822777,100 Outfield,14000,10700,27,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a04ebde3828919bf0c57ce9
2026-06-12T11:26:42+00:00,822777,200 Bases,16500,12600,19,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/69a4ec8cc42be979a84fda44
2026-06-12T11:26:42+00:00,822777,200 Infield,20800,15900,20,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a18a0e254a5d62d8935f0e3
2026-06-12T11:26:42+00:00,822777,200 Outfield,13600,10300,25,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a1df9eb99548238fd5cb561
2026-06-12T11:26:42+00:00,822777,500 Bases,7800,5900,31,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6971b2c6319dd7a7f299df16
2026-06-12T11:26:42+00:00,822777,500 Home Plate,6700,5100,27,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/69bd98f4f6fbc8b354817ff9
2026-06-12T11:26:42+00:00,822777,500 Infield,7200,5500,26,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/697286aae7fbadfb8ee4b705
2026-06-12T11:26:42+00:00,822777,500 Outfield,8500,6500,15,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/69a4ec82c42be979a84eaeb9
2026-06-12T11:26:42+00:00,822777,Baseline Reserved,18900,14400,27,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a29839b99548238fdc537a7
2026-06-12T11:26:42+00:00,822777,Corner Reserved,18300,14000,21,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/69db1622a0981b03c39e97c2
2026-06-12T11:26:42+00:00,822777,Dugout Reserved,22100,16900,25,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/692f08c64c87f865d0475ec4
2026-06-12T11:26:42+00:00,822777,Home Reserved,22000,16900,22,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a1ae9159ceb8ab7416dd5f9
2026-06-12T11:26:42+00:00,822777,Premium Club,75600,58100,25,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/69f5e63350ae950bcbdb316b
2026-06-12T11:26:42+00:00,822777,Standing Room Only,7100,5300,1,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a0609ba3828919bf0009044
2026-06-12T11:26:42+00:00,822777,TD Clubhouse,44700,34300,7,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/69b49259f6fbc8b354af3097
2026-06-12T11:26:42+00:00,822777,TM Lounge,90000,69200,1,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a2b6ddd97c791990d7a8b65
2026-06-12T11:26:42+00:00,822777,Wheelchair,19600,15000,3,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-14-2026-toronto-on-rogers-centre/events/68af4f69f2def3b1e914a0be/listings/6a05dbeb3828919bf02c2b53
2026-06-12T11:26:42+00:00,822775,100 Outfield,15900,12200,25,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/69a7b11cc42be979a86fd972
2026-06-12T11:26:42+00:00,822775,200 Bases,19600,15000,23,1.3993,https://gametime.co/mlb-baseball/yankees-at-blue-jays-tickets/8-15-2026-toronto-on-rogers-centre/events/68af4f6961f7e1fa25848ab9/listings/69c0669cf6fbc8b354905fd3
